payment_id,order_id,payment_status,payment_method
pay_ord_user_0266_02,ord_user_0266_02,Success,Cash
pay_ord_user_0266_03,ord_user_0266_03,Success,Cash
pay_ord_user_0266_04,ord_user_0266_04,Success,Cash
pay_ord_user_0266_05,ord_user_0266_05,Success,Google Pay
pay_ord_user_0266_06,ord_user_0266_06,Success,Credit Card
pay_ord_user_0266_07,ord_user_0266_07,Success,Google Pay
pay_ord_user_0267_00,ord_user_0267_00,Success,Google Pay
pay_ord_user_0267_01,ord_user_0267_01,Success,Google Pay
pay_ord_user_0267_02,ord_user_0267_02,Success,Cash
pay_ord_user_0267_03,ord_user_0267_03,Success,Cash
pay_ord_user_0267_04,ord_user_0267_04,Success,Credit Card
pay_ord_user_0267_05,ord_user_0267_05,Success,Credit Card
pay_ord_user_0267_06,ord_user_0267_06,Failed,Google Pay
pay_ord_user_0268_00,ord_user_0268_00,Success,Credit Card
pay_ord_user_0268_01,ord_user_0268_01,Success,Credit Card
pay_ord_user_0269_00,ord_user_0269_00,Success,Cash
pay_ord_user_0269_01,ord_user_0269_01,Success,Google Pay
pay_ord_user_0269_02,ord_user_0269_02,Success,Apple Pay
pay_ord_user_0269_03,ord_user_0269_03,Success,Credit Card
pay_ord_user_0269_04,ord_user_0269_04,Success,Credit Card
pay_ord_user_0269_05,ord_user_0269_05,Success,Google Pay
pay_ord_user_0269_06,ord_user_0269_06,Success,Credit Card
pay_ord_user_0270_00,ord_user_0270_00,Success,Apple Pay
pay_ord_user_0270_01,ord_user_0270_01,Success,Google Pay
pay_ord_user_0270_02,ord_user_0270_02,Success,Credit Card
pay_ord_user_0270_03,ord_user_0270_03,Success,Google Pay
pay_ord_user_0270_04,ord_user_0270_04,Success,Cash
pay_ord_user_0271_00,ord_user_0271_00,Success,Cash
pay_ord_user_0271_01,ord_user_0271_01,Success,Credit Card
pay_ord_user_0271_02,ord_user_0271_02,Success,Google Pay
pay_ord_user_0271_03,ord_user_0271_03,Success,Apple Pay
pay_ord_user_0271_04,ord_user_0271_04,Success,Cash
pay_ord_user_0271_05,ord_user_0271_05,Success,Google Pay
pay_ord_user_0271_06,ord_user_0271_06,Success,Google Pay
pay_ord_user_0271_07,ord_user_0271_07,Success,Google Pay
pay_ord_user_0271_08,ord_user_0271_08,Success,Apple Pay
pay_ord_user_0271_09,ord_user_0271_09,Success,Credit Card
pay_ord_user_0271_10,ord_user_0271_10,Success,Google Pay
pay_ord_user_0272_00,ord_user_0272_00,Success,Cash
pay_ord_user_0272_01,ord_user_0272_01,Success,Cash
pay_ord_user_0272_02,ord_user_0272_02,Success,Apple Pay
pay_ord_user_0273_00,ord_user_0273_00,Success,Google Pay
pay_ord_user_0273_01,ord_user_0273_01,Success,Google Pay
pay_ord_user_0273_02,ord_user_0273_02,Success,Google Pay
pay_ord_user_0273_03,ord_user_0273_03,Failed,Apple Pay
pay_ord_user_0273_04,ord_user_0273_04,Success,Credit Card
pay_ord_user_0274_00,ord_user_0274_00,Success,Cash
pay_ord_user_0274_01,ord_user_0274_01,Success,Cash
pay_ord_user_0274_02,ord_user_0274_02,Success,Credit Card
pay_ord_user_0275_00,ord_user_0275_00,Success,Cash
pay_ord_user_0275_01,ord_user_0275_01,Success,Google Pay
pay_ord_user_0275_02,ord_user_0275_02,Success,Cash
pay_ord_user_0275_03,ord_user_0275_03,Success,Google Pay
pay_ord_user_0275_04,ord_user_0275_04,Success,Apple Pay
pay_ord_user_0275_05,ord_user_0275_05,Success,Cash
pay_ord_user_0275_06,ord_user_0275_06,Success,Credit Card
pay_ord_user_0275_07,ord_user_0275_07,Success,Credit Card
pay_ord_user_0275_08,ord_user_0275_08,Success,Google Pay
pay_ord_user_0275_09,ord_user_0275_09,Success,Google Pay
pay_ord_user_0276_00,ord_user_0276_00,Failed,Google Pay
pay_ord_user_0276_01,ord_user_0276_01,Success,Credit Card
pay_ord_user_0276_02,ord_user_0276_02,Success,Credit Card
pay_ord_user_0277_00,ord_user_0277_00,Success,Credit Card
pay_ord_user_0278_00,ord_user_0278_00,Success,Google Pay
pay_ord_user_0278_01,ord_user_0278_01,Success,Cash
pay_ord_user_0278_02,ord_user_0278_02,Failed,Apple Pay
pay_ord_user_0278_03,ord_user_0278_03,Success,Credit Card
pay_ord_user_0278_04,ord_user_0278_04,Success,Apple Pay
pay_ord_user_0278_05,ord_user_0278_05,Success,Cash
pay_ord_user_0279_00,ord_user_0279_00,Success,Google Pay
pay_ord_user_0279_01,ord_user_0279_01,Success,Apple Pay
pay_ord_user_0279_02,ord_user_0279_02,Success,Credit Card
pay_ord_user_0279_03,ord_user_0279_03,Success,Google Pay
pay_ord_user_0279_04,ord_user_0279_04,Success,Cash
pay_ord_user_0280_00,ord_user_0280_00,Success,Cash
pay_ord_user_0280_01,ord_user_0280_01,Success,Apple Pay
pay_ord_user_0281_00,ord_user_0281_00,Success,Credit Card
pay_ord_user_0281_01,ord_user_0281_01,Success,Google Pay
pay_ord_user_0281_02,ord_user_0281_02,Success,Google Pay
pay_ord_user_0281_03,ord_user_0281_03,Success,Google Pay
pay_ord_user_0281_04,ord_user_0281_04,Success,Cash
pay_ord_user_0281_05,ord_user_0281_05,Success,Cash
pay_ord_user_0281_06,ord_user_0281_06,Success,Cash
pay_ord_user_0281_07,ord_user_0281_07,Success,Credit Card
pay_ord_user_0281_08,ord_user_0281_08,Success,Apple Pay
pay_ord_user_0281_09,ord_user_0281_09,Success,Credit Card
pay_ord_user_0281_10,ord_user_0281_10,Success,Cash
pay_ord_user_0282_00,ord_user_0282_00,Failed,Apple Pay
pay_ord_user_0282_01,ord_user_0282_01,Success,Cash
pay_ord_user_0282_02,ord_user_0282_02,Success,Cash
pay_ord_user_0282_03,ord_user_0282_03,Success,Credit Card
pay_ord_user_0282_04,ord_user_0282_04,Success,Cash
pay_ord_user_0282_05,ord_user_0282_05,Success,Cash
pay_ord_user_0282_06,ord_user_0282_06,Success,Apple Pay
pay_ord_user_0282_07,ord_user_0282_07,Success,Google Pay
pay_ord_user_0282_08,ord_user_0282_08,Success,Google Pay
pay_ord_user_0282_09,ord_user_0282_09,Success,Credit Card
pay_ord_user_0282_10,ord_user_0282_10,Success,Cash
pay_ord_user_0282_11,ord_user_0282_11,Failed,Credit Card
pay_ord_user_0282_12,ord_user_0282_12,Success,Credit Card
pay_ord_user_0283_00,ord_user_0283_00,Success,Apple Pay
pay_ord_user_0283_01,ord_user_0283_01,Success,Apple Pay
pay_ord_user_0283_02,ord_user_0283_02,Success,Apple Pay
pay_ord_user_0283_03,ord_user_0283_03,Success,Credit Card
pay_ord_user_0284_00,ord_user_0284_00,Success,Credit Card
pay_ord_user_0284_01,ord_user_0284_01,Success,Google Pay
pay_ord_user_0284_02,ord_user_0284_02,Success,Google Pay
pay_ord_user_0284_03,ord_user_0284_03,Success,Apple Pay
pay_ord_user_0284_04,ord_user_0284_04,Success,Credit Card
pay_ord_user_0284_05,ord_user_0284_05,Success,Apple Pay
pay_ord_user_0284_06,ord_user_0284_06,Success,Cash
pay_ord_user_0284_07,ord_user_0284_07,Success,Google Pay
pay_ord_user_0284_08,ord_user_0284_08,Success,Cash
pay_ord_user_0285_00,ord_user_0285_00,Success,Apple Pay
pay_ord_user_0285_01,ord_user_0285_01,Success,Apple Pay
pay_ord_user_0285_02,ord_user_0285_02,Success,Apple Pay
pay_ord_user_0285_03,ord_user_0285_03,Success,Cash
pay_ord_user_0285_04,ord_user_0285_04,Success,Apple Pay
pay_ord_user_0285_05,ord_user_0285_05,Success,Cash
pay_ord_user_0285_06,ord_user_0285_06,Success,Cash
pay_ord_user_0285_07,ord_user_0285_07,Success,Apple Pay
pay_ord_user_0285_08,ord_user_0285_08,Success,Cash
pay_ord_user_0286_00,ord_user_0286_00,Success,Apple Pay
pay_ord_user_0286_01,ord_user_0286_01,Success,Cash
pay_ord_user_0286_02,ord_user_0286_02,Success,Cash
pay_ord_user_0287_00,ord_user_0287_00,Success,Google Pay
pay_ord_user_0287_01,ord_user_0287_01,Success,Google Pay
pay_ord_user_0287_02,ord_user_0287_02,Failed,Google Pay
pay_ord_user_0287_03,ord_user_0287_03,Success,Cash
pay_ord_user_0287_04,ord_user_0287_04,Success,Apple Pay
pay_ord_user_0287_05,ord_user_0287_05,Success,Cash
pay_ord_user_0287_06,ord_user_0287_06,Success,Cash
pay_ord_user_0287_07,ord_user_0287_07,Success,Apple Pay
pay_ord_user_0288_00,ord_user_0288_00,Success,Credit Card
pay_ord_user_0288_01,ord_user_0288_01,Failed,Credit Card
pay_ord_user_0288_02,ord_user_0288_02,Success,Google Pay
pay_ord_user_0288_03,ord_user_0288_03,Success,Cash
pay_ord_user_0288_04,ord_user_0288_04,Success,Cash
pay_ord_user_0288_05,ord_user_0288_05,Success,Apple Pay
pay_ord_user_0288_06,ord_user_0288_06,Success,Cash
pay_ord_user_0288_07,ord_user_0288_07,Success,Apple Pay
pay_ord_user_0288_08,ord_user_0288_08,Success,Credit Card
pay_ord_user_0289_00,ord_user_0289_00,Success,Apple Pay
pay_ord_user_0289_01,ord_user_0289_01,Success,Google Pay
pay_ord_user_0289_02,ord_user_0289_02,Success,Google Pay
pay_ord_user_0289_03,ord_user_0289_03,Success,Apple Pay
pay_ord_user_0290_00,ord_user_0290_00,Success,Google Pay
pay_ord_user_0291_00,ord_user_0291_00,Success,Google Pay
pay_ord_user_0291_01,ord_user_0291_01,Success,Credit Card
pay_ord_user_0292_00,ord_user_0292_00,Success,Cash
pay_ord_user_0292_01,ord_user_0292_01,Success,Credit Card
pay_ord_user_0293_00,ord_user_0293_00,Success,Cash
pay_ord_user_0293_01,ord_user_0293_01,Success,Credit Card
pay_ord_user_0294_00,ord_user_0294_00,Success,Credit Card
pay_ord_user_0295_00,ord_user_0295_00,Success,Cash
pay_ord_user_0295_01,ord_user_0295_01,Success,Cash
pay_ord_user_0295_02,ord_user_0295_02,Success,Apple Pay
pay_ord_user_0295_03,ord_user_0295_03,Success,Google Pay
pay_ord_user_0295_04,ord_user_0295_04,Success,Google Pay
pay_ord_user_0295_05,ord_user_0295_05,Success,Credit Card
pay_ord_user_0295_06,ord_user_0295_06,Success,Cash
pay_ord_user_0295_07,ord_user_0295_07,Success,Apple Pay
pay_ord_user_0296_00,ord_user_0296_00,Success,Credit Card
pay_ord_user_0296_01,ord_user_0296_01,Success,Google Pay
pay_ord_user_0296_02,ord_user_0296_02,Success,Google Pay
pay_ord_user_0296_03,ord_user_0296_03,Success,Google Pay
pay_ord_user_0297_00,ord_user_0297_00,Success,Cash
pay_ord_user_0297_01,ord_user_0297_01,Success,Cash
pay_ord_user_0297_02,ord_user_0297_02,Success,Cash
pay_ord_user_0297_03,ord_user_0297_03,Success,Google Pay
pay_ord_user_0297_04,ord_user_0297_04,Success,Cash
pay_ord_user_0297_05,ord_user_0297_05,Success,Apple Pay
pay_ord_user_0297_06,ord_user_0297_06,Success,Cash
pay_ord_user_0298_00,ord_user_0298_00,Success,Apple Pay
pay_ord_user_0298_01,ord_user_0298_01,Success,Credit Card
pay_ord_user_0298_02,ord_user_0298_02,Success,Credit Card
pay_ord_user_0298_03,ord_user_0298_03,Success,Apple Pay
pay_ord_user_0298_04,ord_user_0298_04,Success,Google Pay
pay_ord_user_0298_05,ord_user_0298_05,Success,Cash
pay_ord_user_0299_00,ord_user_0299_00,Success,Cash
pay_ord_user_0299_01,ord_user_0299_01,Success,Apple Pay
pay_ord_user_0299_02,ord_user_0299_02,Success,Google Pay
pay_ord_user_0299_03,ord_user_0299_03,Success,Apple Pay
pay_ord_user_0300_00,ord_user_0300_00,Success,Credit Card
pay_ord_user_0300_01,ord_user_0300_01,Success,Apple Pay
pay_ord_user_0300_02,ord_user_0300_02,Success,Credit Card
pay_ord_user_0301_00,ord_user_0301_00,Success,Cash
pay_ord_user_0301_01,ord_user_0301_01,Success,Apple Pay
pay_ord_user_0301_02,ord_user_0301_02,Success,Apple Pay
pay_ord_user_0301_03,ord_user_0301_03,Success,Google Pay
pay_ord_user_0301_04,ord_user_0301_04,Failed,Cash
pay_ord_user_0301_05,ord_user_0301_05,Failed,Apple Pay
pay_ord_user_0301_06,ord_user_0301_06,Success,Apple Pay
pay_ord_user_0301_07,ord_user_0301_07,Success,Credit Card
pay_ord_user_0301_08,ord_user_0301_08,Success,Google Pay
pay_ord_user_0302_00,ord_user_0302_00,Success,Credit Card
pay_ord_user_0302_01,ord_user_0302_01,Success,Apple Pay
pay_ord_user_0302_02,ord_user_0302_02,Success,Apple Pay
pay_ord_user_0302_03,ord_user_0302_03,Success,Credit Card
pay_ord_user_0302_04,ord_user_0302_04,Success,Cash
pay_ord_user_0302_05,ord_user_0302_05,Success,Cash
pay_ord_user_0302_06,ord_user_0302_06,Failed,Google Pay
pay_ord_user_0303_00,ord_user_0303_00,Success,Google Pay
pay_ord_user_0303_01,ord_user_0303_01,Success,Apple Pay
pay_ord_user_0303_02,ord_user_0303_02,Success,Apple Pay
pay_ord_user_0303_03,ord_user_0303_03,Success,Credit Card
pay_ord_user_0304_00,ord_user_0304_00,Success,Google Pay
pay_ord_user_0304_01,ord_user_0304_01,Success,Apple Pay
pay_ord_user_0304_02,ord_user_0304_02,Success,Cash
pay_ord_user_0305_00,ord_user_0305_00,Success,Cash
pay_ord_user_0305_01,ord_user_0305_01,Success,Apple Pay
pay_ord_user_0306_00,ord_user_0306_00,Success,Apple Pay
pay_ord_user_0306_01,ord_user_0306_01,Success,Cash
pay_ord_user_0306_02,ord_user_0306_02,Success,Google Pay
pay_ord_user_0306_03,ord_user_0306_03,Success,Google Pay
pay_ord_user_0306_04,ord_user_0306_04,Success,Google Pay
pay_ord_user_0306_05,ord_user_0306_05,Success,Apple Pay
pay_ord_user_0306_06,ord_user_0306_06,Success,Google Pay
pay_ord_user_0306_07,ord_user_0306_07,Success,Google Pay
pay_ord_user_0307_00,ord_user_0307_00,Success,Apple Pay
pay_ord_user_0307_01,ord_user_0307_01,Success,Cash
pay_ord_user_0307_02,ord_user_0307_02,Success,Apple Pay
pay_ord_user_0307_03,ord_user_0307_03,Success,Apple Pay
pay_ord_user_0307_04,ord_user_0307_04,Success,Google Pay
pay_ord_user_0308_00,ord_user_0308_00,Success,Google Pay
pay_ord_user_0308_01,ord_user_0308_01,Success,Apple Pay
pay_ord_user_0308_02,ord_user_0308_02,Success,Cash
pay_ord_user_0308_03,ord_user_0308_03,Success,Cash
pay_ord_user_0308_04,ord_user_0308_04,Success,Cash
pay_ord_user_0308_05,ord_user_0308_05,Success,Apple Pay
pay_ord_user_0309_00,ord_user_0309_00,Success,Cash
pay_ord_user_0309_01,ord_user_0309_01,Success,Cash
pay_ord_user_0309_02,ord_user_0309_02,Success,Apple Pay
pay_ord_user_0309_03,ord_user_0309_03,Success,Apple Pay
pay_ord_user_0310_00,ord_user_0310_00,Success,Google Pay
pay_ord_user_0311_00,ord_user_0311_00,Success,Cash
pay_ord_user_0311_01,ord_user_0311_01,Success,Google Pay
pay_ord_user_0311_02,ord_user_0311_02,Success,Credit Card
pay_ord_user_0311_03,ord_user_0311_03,Success,Google Pay
pay_ord_user_0311_04,ord_user_0311_04,Success,Cash
pay_ord_user_0311_05,ord_user_0311_05,Success,Credit Card
pay_ord_user_0311_06,ord_user_0311_06,Success,Google Pay
pay_ord_user_0312_00,ord_user_0312_00,Success,Apple Pay
pay_ord_user_0312_01,ord_user_0312_01,Success,Google Pay
pay_ord_user_0312_02,ord_user_0312_02,Success,Google Pay
pay_ord_user_0312_03,ord_user_0312_03,Success,Apple Pay
pay_ord_user_0312_04,ord_user_0312_04,Success,Apple Pay
pay_ord_user_0312_05,ord_user_0312_05,Success,Credit Card
pay_ord_user_0312_06,ord_user_0312_06,Success,Apple Pay
pay_ord_user_0312_07,ord_user_0312_07,Success,Cash
pay_ord_user_0313_00,ord_user_0313_00,Success,Credit Card
pay_ord_user_0313_01,ord_user_0313_01,Success,Google Pay
pay_ord_user_0313_02,ord_user_0313_02,Success,Apple Pay
pay_ord_user_0313_03,ord_user_0313_03,Success,Google Pay
pay_ord_user_0313_04,ord_user_0313_04,Success,Cash
pay_ord_user_0313_05,ord_user_0313_05,Failed,Cash
pay_ord_user_0313_06,ord_user_0313_06,Success,Credit Card
pay_ord_user_0314_00,ord_user_0314_00,Success,Credit Card
pay_ord_user_0315_00,ord_user_0315_00,Success,Google Pay
pay_ord_user_0315_01,ord_user_0315_01,Success,Google Pay
pay_ord_user_0316_00,ord_user_0316_00,Success,Credit Card
pay_ord_user_0316_01,ord_user_0316_01,Success,Cash
pay_ord_user_0316_02,ord_user_0316_02,Success,Google Pay
pay_ord_user_0316_03,ord_user_0316_03,Success,Credit Card
pay_ord_user_0317_00,ord_user_0317_00,Success,Apple Pay
pay_ord_user_0317_01,ord_user_0317_01,Success,Google Pay
pay_ord_user_0317_02,ord_user_0317_02,Success,Apple Pay
pay_ord_user_0318_00,ord_user_0318_00,Success,Credit Card
pay_ord_user_0318_01,ord_user_0318_01,Success,Google Pay
pay_ord_user_0318_02,ord_user_0318_02,Success,Cash
pay_ord_user_0318_03,ord_user_0318_03,Success,Cash
pay_ord_user_0318_04,ord_user_0318_04,Success,Cash
pay_ord_user_0318_05,ord_user_0318_05,Success,Apple Pay
pay_ord_user_0319_00,ord_user_0319_00,Success,Credit Card
pay_ord_user_0319_01,ord_user_0319_01,Success,Cash
pay_ord_user_0319_02,ord_user_0319_02,Success,Google Pay
pay_ord_user_0319_03,ord_user_0319_03,Success,Cash
pay_ord_user_0319_04,ord_user_0319_04,Success,Cash
pay_ord_user_0320_00,ord_user_0320_00,Success,Apple Pay
pay_ord_user_0320_01,ord_user_0320_01,Success,Google Pay
pay_ord_user_0320_02,ord_user_0320_02,Success,Google Pay
pay_ord_user_0320_03,ord_user_0320_03,Failed,Cash
pay_ord_user_0320_04,ord_user_0320_04,Success,Credit Card
pay_ord_user_0321_00,ord_user_0321_00,Success,Cash
pay_ord_user_0321_01,ord_user_0321_01,Success,Credit Card
pay_ord_user_0321_02,ord_user_0321_02,Success,Credit Card
pay_ord_user_0321_03,ord_user_0321_03,Success,Cash
pay_ord_user_0321_04,ord_user_0321_04,Success,Google Pay
pay_ord_user_0321_05,ord_user_0321_05,Failed,Google Pay
pay_ord_user_0321_06,ord_user_0321_06,Success,Apple Pay
pay_ord_user_0322_00,ord_user_0322_00,Failed,Google Pay
pay_ord_user_0322_01,ord_user_0322_01,Success,Credit Card
pay_ord_user_0322_02,ord_user_0322_02,Success,Apple Pay
pay_ord_user_0322_03,ord_user_0322_03,Success,Apple Pay
pay_ord_user_0322_04,ord_user_0322_04,Success,Credit Card
pay_ord_user_0322_05,ord_user_0322_05,Success,Cash
pay_ord_user_0322_06,ord_user_0322_06,Success,Cash
pay_ord_user_0322_07,ord_user_0322_07,Success,Cash
pay_ord_user_0322_08,ord_user_0322_08,Success,Apple Pay
pay_ord_user_0323_00,ord_user_0323_00,Success,Cash
pay_ord_user_0323_01,ord_user_0323_01,Success,Apple Pay
pay_ord_user_0324_00,ord_user_0324_00,Success,Apple Pay
pay_ord_user_0324_01,ord_user_0324_01,Success,Cash
pay_ord_user_0325_00,ord_user_0325_00,Success,Apple Pay
pay_ord_user_0325_01,ord_user_0325_01,Success,Cash
pay_ord_user_0325_02,ord_user_0325_02,Success,Apple Pay
pay_ord_user_0326_00,ord_user_0326_00,Success,Cash
pay_ord_user_0326_01,ord_user_0326_01,Success,Cash
pay_ord_user_0326_02,ord_user_0326_02,Success,Apple Pay
pay_ord_user_0327_00,ord_user_0327_00,Success,Google Pay
pay_ord_user_0328_00,ord_user_0328_00,Success,Cash
pay_ord_user_0328_01,ord_user_0328_01,Success,Google Pay
pay_ord_user_0328_02,ord_user_0328_02,Success,Cash
pay_ord_user_0328_03,ord_user_0328_03,Success,Apple Pay
pay_ord_user_0328_04,ord_user_0328_04,Success,Google Pay
pay_ord_user_0328_05,ord_user_0328_05,Success,Google Pay
pay_ord_user_0329_00,ord_user_0329_00,Success,Google Pay
pay_ord_user_0330_00,ord_user_0330_00,Success,Google Pay
pay_ord_user_0330_01,ord_user_0330_01,Success,Apple Pay
pay_ord_user_0330_02,ord_user_0330_02,Success,Apple Pay
pay_ord_user_0330_03,ord_user_0330_03,Success,Cash
pay_ord_user_0330_04,ord_user_0330_04,Success,Credit Card
pay_ord_user_0330_05,ord_user_0330_05,Success,Apple Pay
pay_ord_user_0330_06,ord_user_0330_06,Success,Cash
pay_ord_user_0330_07,ord_user_0330_07,Success,Credit Card
pay_ord_user_0331_00,ord_user_0331_00,Success,Cash
pay_ord_user_0331_01,ord_user_0331_01,Success,Credit Card
pay_ord_user_0331_02,ord_user_0331_02,Success,Cash
pay_ord_user_0332_00,ord_user_0332_00,Success,Credit Card
pay_ord_user_0332_01,ord_user_0332_01,Success,Apple Pay
pay_ord_user_0332_02,ord_user_0332_02,Success,Credit Card
pay_ord_user_0332_03,ord_user_0332_03,Success,Cash
pay_ord_user_0332_04,ord_user_0332_04,Success,Credit Card
pay_ord_user_0333_00,ord_user_0333_00,Success,Google Pay
pay_ord_user_0333_01,ord_user_0333_01,Success,Apple Pay
pay_ord_user_0333_02,ord_user_0333_02,Success,Google Pay
pay_ord_user_0334_00,ord_user_0334_00,Success,Apple Pay
pay_ord_user_0334_01,ord_user_0334_01,Success,Cash
pay_ord_user_0334_02,ord_user_0334_02,Success,Google Pay
pay_ord_user_0335_00,ord_user_0335_00,Success,Apple Pay
pay_ord_user_0336_00,ord_user_0336_00,Success,Apple Pay
pay_ord_user_0336_01,ord_user_0336_01,Success,Apple Pay
pay_ord_user_0336_02,ord_user_0336_02,Success,Google Pay
pay_ord_user_0336_03,ord_user_0336_03,Success,Cash
pay_ord_user_0337_00,ord_user_0337_00,Success,Cash
pay_ord_user_0337_01,ord_user_0337_01,Success,Apple Pay
pay_ord_user_0337_02,ord_user_0337_02,Success,Google Pay
pay_ord_user_0337_03,ord_user_0337_03,Success,Credit Card
pay_ord_user_0337_04,ord_user_0337_04,Success,Cash
pay_ord_user_0337_05,ord_user_0337_05,Success,Apple Pay
pay_ord_user_0337_06,ord_user_0337_06,Success,Cash
pay_ord_user_0338_00,ord_user_0338_00,Success,Apple Pay
pay_ord_user_0338_01,ord_user_0338_01,Success,Cash
pay_ord_user_0338_02,ord_user_0338_02,Success,Cash
pay_ord_user_0339_00,ord_user_0339_00,Success,Google Pay
pay_ord_user_0340_00,ord_user_0340_00,Success,Credit Card
pay_ord_user_0340_01,ord_user_0340_01,Success,Cash
pay_ord_user_0340_02,ord_user_0340_02,Success,Credit Card
pay_ord_user_0340_03,ord_user_0340_03,Success,Cash
pay_ord_user_0340_04,ord_user_0340_04,Success,Cash
pay_ord_user_0340_05,ord_user_0340_05,Success,Google Pay
pay_ord_user_0341_00,ord_user_0341_00,Failed,Cash
pay_ord_user_0341_01,ord_user_0341_01,Success,Cash
pay_ord_user_0342_00,ord_user_0342_00,Success,Google Pay
pay_ord_user_0342_01,ord_user_0342_01,Success,Cash
pay_ord_user_0342_02,ord_user_0342_02,Success,Credit Card
pay_ord_user_0343_00,ord_user_0343_00,Failed,Google Pay
pay_ord_user_0343_01,ord_user_0343_01,Success,Google Pay
pay_ord_user_0343_02,ord_user_0343_02,Success,Credit Card
pay_ord_user_0344_00,ord_user_0344_00,Success,Cash
pay_ord_user_0345_00,ord_user_0345_00,Success,Google Pay
pay_ord_user_0346_00,ord_user_0346_00,Success,Cash
pay_ord_user_0346_01,ord_user_0346_01,Success,Google Pay
pay_ord_user_0346_02,ord_user_0346_02,Success,Apple Pay
pay_ord_user_0346_03,ord_user_0346_03,Success,Google Pay
